ID,src_label,src_id,dst_label,dst_id,label,timestamp,event_type
1594,sa,9a832a4d,location,161,INSTALLED_AT,0,add
1595,concentrator,e9d54c36,port,2afa8c8c,HAS_PORT,0,add
1596,cpe,aa8ee270,port,2afa8c8c,DEPENDS_ON,0,add
1597,cpe,aa8ee270,trunk,eefaf92b,DEPENDS_ON,0,add
1598,cpe,aa8ee270,trunk,802ae17d,DEPENDS_ON,0,add
1599,sa,a4065a64,cpe,aa8ee270,DEPENDS_ON,0,add
1600,sa,a4065a64,location,175,INSTALLED_AT,0,add
1601,concentrator,e9d54c36,port,485b575e,HAS_PORT,0,add
1602,cpe,7fb1e04d,port,485b575e,DEPENDS_ON,0,add
1603,cpe,7fb1e04d,trunk,eefaf92b,DEPENDS_ON,0,add
1604,cpe,7fb1e04d,trunk,802ae17d,DEPENDS_ON,0,add
1605,sa,c7f262df,cpe,7fb1e04d,DEPENDS_ON,0,add
1606,sa,c7f262df,location,1498,INSTALLED_AT,0,add
1607,concentrator,e9d54c36,port,52c1238f,HAS_PORT,0,add
1608,cpe,fb1d5006,port,52c1238f,DEPENDS_ON,0,add
1609,cpe,fb1d5006,trunk,eefaf92b,DEPENDS_ON,0,add
1610,cpe,fb1d5006,trunk,802ae17d,DEPENDS_ON,0,add
1611,sa,f100c91a,cpe,fb1d5006,DEPENDS_ON,0,add
1612,sa,f100c91a,location,995,INSTALLED_AT,0,add
1613,concentrator,e9d54c36,port,9398424e,HAS_PORT,0,add
1614,cpe,63926a4c,port,9398424e,DEPENDS_ON,0,add
1615,cpe,63926a4c,trunk,eefaf92b,DEPENDS_ON,0,add
1616,cpe,63926a4c,trunk,802ae17d,DEPENDS_ON,0,add
1617,sa,df9be490,cpe,63926a4c,DEPENDS_ON,0,add
1618,sa,df9be490,location,1671,INSTALLED_AT,0,add
1619,concentrator,e9d54c36,port,7e6ba367,HAS_PORT,0,add
1620,cpe,dee1a311,port,7e6ba367,DEPENDS_ON,0,add
1621,cpe,dee1a311,trunk,eefaf92b,DEPENDS_ON,0,add
1622,cpe,dee1a311,trunk,802ae17d,DEPENDS_ON,0,add
1623,sa,255cbc54,cpe,dee1a311,DEPENDS_ON,0,add
1624,sa,255cbc54,location,141,INSTALLED_AT,0,add
1625,concentrator,e9d54c36,port,1cf88646,HAS_PORT,0,add
1626,cpe,39937cd3,port,1cf88646,DEPENDS_ON,0,add
1627,cpe,39937cd3,trunk,eefaf92b,DEPENDS_ON,0,add
1628,cpe,39937cd3,trunk,802ae17d,DEPENDS_ON,0,add
1629,sa,a3caaf7c,cpe,39937cd3,DEPENDS_ON,0,add
1630,sa,a3caaf7c,location,1557,INSTALLED_AT,0,add
1631,concentrator,e9d54c36,port,1213901e,HAS_PORT,0,add
1632,cpe,c64ea769,port,1213901e,DEPENDS_ON,0,add
1633,cpe,c64ea769,trunk,eefaf92b,DEPENDS_ON,0,add
1634,cpe,c64ea769,trunk,802ae17d,DEPENDS_ON,0,add
1635,sa,a2a8d231,cpe,c64ea769,DEPENDS_ON,0,add
1636,sa,a2a8d231,location,1090,INSTALLED_AT,0,add
1637,concentrator,e9d54c36,port,3a525c04,HAS_PORT,0,add
1638,cpe,70348d60,port,3a525c04,DEPENDS_ON,0,add
1639,cpe,70348d60,trunk,eefaf92b,DEPENDS_ON,0,add
1640,cpe,70348d60,trunk,802ae17d,DEPENDS_ON,0,add
1641,sa,0d884e83,cpe,70348d60,DEPENDS_ON,0,add
1642,sa,0d884e83,location,1568,INSTALLED_AT,0,add
1643,concentrator,e9d54c36,port,0113c6ef,HAS_PORT,0,add
1644,cpe,0b5a9aac,port,0113c6ef,DEPENDS_ON,0,add
1645,cpe,0b5a9aac,trunk,eefaf92b,DEPENDS_ON,0,add
1646,cpe,0b5a9aac,trunk,802ae17d,DEPENDS_ON,0,add
1647,sa,db05c14b,cpe,0b5a9aac,DEPENDS_ON,0,add
1648,sa,db05c14b,location,257,INSTALLED_AT,0,add
1649,concentrator,e9d54c36,port,a8e6da3d,HAS_PORT,0,add
1650,cpe,40dc9a82,port,a8e6da3d,DEPENDS_ON,0,add
1651,cpe,40dc9a82,trunk,eefaf92b,DEPENDS_ON,0,add
1652,cpe,40dc9a82,trunk,802ae17d,DEPENDS_ON,0,add
1653,sa,73f2d5cf,cpe,40dc9a82,DEPENDS_ON,0,add
1654,sa,73f2d5cf,location,262,INSTALLED_AT,0,add
1655,concentrator,e9d54c36,port,a7e6d80d,HAS_PORT,0,add
1656,cpe,7e759fb6,port,a7e6d80d,DEPENDS_ON,0,add
1657,cpe,7e759fb6,trunk,eefaf92b,DEPENDS_ON,0,add
1658,cpe,7e759fb6,trunk,802ae17d,DEPENDS_ON,0,add
1659,sa,4edbe36a,cpe,7e759fb6,DEPENDS_ON,0,add
1660,sa,4edbe36a,location,1351,INSTALLED_AT,0,add
1661,concentrator,e9d54c36,port,17e7eacc,HAS_PORT,0,add
1662,cpe,b0fa3b1d,port,17e7eacc,DEPENDS_ON,0,add
1663,cpe,b0fa3b1d,trunk,eefaf92b,DEPENDS_ON,0,add
1664,cpe,b0fa3b1d,trunk,802ae17d,DEPENDS_ON,0,add
1665,sa,463a85c2,cpe,b0fa3b1d,DEPENDS_ON,0,add
1666,sa,463a85c2,location,973,INSTALLED_AT,0,add
1667,concentrator,e9d54c36,port,951009d0,HAS_PORT,0,add
1668,cpe,7d178d5d,port,951009d0,DEPENDS_ON,0,add
1669,cpe,7d178d5d,trunk,eefaf92b,DEPENDS_ON,0,add
1670,cpe,7d178d5d,trunk,802ae17d,DEPENDS_ON,0,add
1671,sa,c1fed5da,cpe,7d178d5d,DEPENDS_ON,0,add
1672,sa,c1fed5da,location,1939,INSTALLED_AT,0,add
1673,concentrator,e9d54c36,port,b9c2c280,HAS_PORT,0,add
1674,cpe,4ed39710,port,b9c2c280,DEPENDS_ON,0,add
1675,cpe,4ed39710,trunk,eefaf92b,DEPENDS_ON,0,add
1676,cpe,4ed39710,trunk,802ae17d,DEPENDS_ON,0,add
1677,sa,718212ad,cpe,4ed39710,DEPENDS_ON,0,add
1678,sa,718212ad,location,1125,INSTALLED_AT,0,add
1679,concentrator,e9d54c36,port,6e65ee23,HAS_PORT,0,add
1680,cpe,199af334,port,6e65ee23,DEPENDS_ON,0,add
1681,cpe,199af334,trunk,eefaf92b,DEPENDS_ON,0,add
1682,cpe,199af334,trunk,802ae17d,DEPENDS_ON,0,add
1683,sa,23e643b2,cpe,199af334,DEPENDS_ON,0,add
1684,sa,23e643b2,location,338,INSTALLED_AT,0,add
1685,concentrator,e9d54c36,port,81308b59,HAS_PORT,0,add
1686,cpe,51c1e96a,port,81308b59,DEPENDS_ON,0,add
1687,cpe,51c1e96a,trunk,eefaf92b,DEPENDS_ON,0,add
1688,cpe,51c1e96a,trunk,802ae17d,DEPENDS_ON,0,add
1689,sa,57ab0a0a,cpe,51c1e96a,DEPENDS_ON,0,add
1690,sa,57ab0a0a,location,542,INSTALLED_AT,0,add
1691,concentrator,e9d54c36,port,a0d52636,HAS_PORT,0,add
1692,cpe,e2edc42d,port,a0d52636,DEPENDS_ON,0,add
1693,cpe,e2edc42d,trunk,eefaf92b,DEPENDS_ON,0,add
1694,cpe,e2edc42d,trunk,802ae17d,DEPENDS_ON,0,add
1695,sa,5d23546d,cpe,e2edc42d,DEPENDS_ON,0,add
1696,sa,5d23546d,location,1080,INSTALLED_AT,0,add
1697,concentrator,e9d54c36,port,79dd1dd8,HAS_PORT,0,add
1698,cpe,8bb378fe,port,79dd1dd8,DEPENDS_ON,0,add
1699,cpe,8bb378fe,trunk,eefaf92b,DEPENDS_ON,0,add
1700,cpe,8bb378fe,trunk,802ae17d,DEPENDS_ON,0,add
1701,sa,d27e39bb,cpe,8bb378fe,DEPENDS_ON,0,add
1702,sa,d27e39bb,location,1786,INSTALLED_AT,0,add
1703,concentrator,e9d54c36,port,6f7ae5cc,HAS_PORT,0,add
1704,cpe,63143db6,port,6f7ae5cc,DEPENDS_ON,0,add
1705,cpe,63143db6,trunk,eefaf92b,DEPENDS_ON,0,add
1706,cpe,63143db6,trunk,802ae17d,DEPENDS_ON,0,add
1707,sa,73ce99ce,cpe,63143db6,DEPENDS_ON,0,add
1708,sa,73ce99ce,location,1242,INSTALLED_AT,0,add
1709,concentrator,e9d54c36,port,7aa851c8,HAS_PORT,0,add
1710,cpe,52fca09c,port,7aa851c8,DEPENDS_ON,0,add
1711,cpe,52fca09c,trunk,eefaf92b,DEPENDS_ON,0,add
1712,cpe,52fca09c,trunk,802ae17d,DEPENDS_ON,0,add
1713,sa,6b69f34e,cpe,52fca09c,DEPENDS_ON,0,add
1714,sa,6b69f34e,location,866,INSTALLED_AT,0,add
1715,concentrator,e9d54c36,port,6e776129,HAS_PORT,0,add
1716,cpe,fabbb285,port,6e776129,DEPENDS_ON,0,add
1717,cpe,fabbb285,trunk,eefaf92b,DEPENDS_ON,0,add
1718,cpe,fabbb285,trunk,802ae17d,DEPENDS_ON,0,add
1719,sa,63b6616c,cpe,fabbb285,DEPENDS_ON,0,add
1720,sa,63b6616c,location,1975,INSTALLED_AT,0,add
1721,concentrator,e9d54c36,port,9eb6e7da,HAS_PORT,0,add
1722,cpe,e5f3a936,port,9eb6e7da,DEPENDS_ON,0,add
1723,cpe,e5f3a936,trunk,eefaf92b,DEPENDS_ON,0,add
1724,cpe,e5f3a936,trunk,802ae17d,DEPENDS_ON,0,add
1725,sa,83651247,cpe,e5f3a936,DEPENDS_ON,0,add
1726,sa,83651247,location,433,INSTALLED_AT,0,add
1727,concentrator,e9d54c36,port,100729d5,HAS_PORT,0,add
1728,cpe,aef27359,port,100729d5,DEPENDS_ON,0,add
1729,cpe,aef27359,trunk,eefaf92b,DEPENDS_ON,0,add
1730,cpe,aef27359,trunk,802ae17d,DEPENDS_ON,0,add
1731,sa,de189954,cpe,aef27359,DEPENDS_ON,0,add
1732,sa,de189954,location,1902,INSTALLED_AT,0,add
1733,concentrator,e9d54c36,port,0ac85d7a,HAS_PORT,0,add
1734,cpe,1b8bfc7d,port,0ac85d7a,DEPENDS_ON,0,add
1735,cpe,1b8bfc7d,trunk,eefaf92b,DEPENDS_ON,0,add
1736,cpe,1b8bfc7d,trunk,802ae17d,DEPENDS_ON,0,add
1737,sa,619a3b6c,cpe,1b8bfc7d,DEPENDS_ON,0,add
1738,sa,619a3b6c,location,1104,INSTALLED_AT,0,add
1739,concentrator,e9d54c36,port,6ea019e1,HAS_PORT,0,add
1740,cpe,4d657183,port,6ea019e1,DEPENDS_ON,0,add
1741,cpe,4d657183,trunk,eefaf92b,DEPENDS_ON,0,add
1742,cpe,4d657183,trunk,802ae17d,DEPENDS_ON,0,add
1743,sa,b3f81ccb,cpe,4d657183,DEPENDS_ON,0,add
1744,sa,b3f81ccb,location,1546,INSTALLED_AT,0,add
1745,concentrator,e9d54c36,port,a077b690,HAS_PORT,0,add
1746,cpe,66af97c3,port,a077b690,DEPENDS_ON,0,add
1747,cpe,66af97c3,trunk,eefaf92b,DEPENDS_ON,0,add
1748,cpe,66af97c3,trunk,802ae17d,DEPENDS_ON,0,add
1749,sa,7e9e8ea2,cpe,66af97c3,DEPENDS_ON,0,add
1750,sa,7e9e8ea2,location,1494,INSTALLED_AT,0,add
1751,concentrator,b84263cc,trunk,eefaf92b,DEPENDS_ON,0,add
1752,concentrator,b84263cc,trunk,802ae17d,DEPENDS_ON,0,add
1753,concentrator,b84263cc,port,67d09a35,HAS_PORT,0,add
1754,cpe,f57a3d4f,port,67d09a35,DEPENDS_ON,0,add
1755,cpe,f57a3d4f,trunk,eefaf92b,DEPENDS_ON,0,add
1756,cpe,f57a3d4f,trunk,802ae17d,DEPENDS_ON,0,add
1757,sa,22fdff36,cpe,f57a3d4f,DEPENDS_ON,0,add
1758,sa,22fdff36,location,1412,INSTALLED_AT,0,add
1759,concentrator,b84263cc,port,b26ba90c,HAS_PORT,0,add
1760,cpe,203dc978,port,b26ba90c,DEPENDS_ON,0,add
1761,cpe,203dc978,trunk,eefaf92b,DEPENDS_ON,0,add
1762,cpe,203dc978,trunk,802ae17d,DEPENDS_ON,0,add
1763,sa,4f208c46,cpe,203dc978,DEPENDS_ON,0,add
1764,sa,4f208c46,location,411,INSTALLED_AT,0,add
1765,concentrator,b84263cc,port,54235a97,HAS_PORT,0,add
1766,cpe,a1a40fce,port,54235a97,DEPENDS_ON,0,add
1767,cpe,a1a40fce,trunk,eefaf92b,DEPENDS_ON,0,add
1768,cpe,a1a40fce,trunk,802ae17d,DEPENDS_ON,0,add
1769,sa,61171790,cpe,a1a40fce,DEPENDS_ON,0,add
1770,sa,61171790,location,1460,INSTALLED_AT,0,add
1771,concentrator,b84263cc,port,758559b5,HAS_PORT,0,add
1772,cpe,3da444f7,port,758559b5,DEPENDS_ON,0,add
1773,cpe,3da444f7,trunk,eefaf92b,DEPENDS_ON,0,add
1774,cpe,3da444f7,trunk,802ae17d,DEPENDS_ON,0,add
1775,sa,d5785aa1,cpe,3da444f7,DEPENDS_ON,0,add
1776,sa,d5785aa1,location,638,INSTALLED_AT,0,add
1777,concentrator,b84263cc,port,4454ed1c,HAS_PORT,0,add
1778,cpe,e180d1b3,port,4454ed1c,DEPENDS_ON,0,add
1779,cpe,e180d1b3,trunk,eefaf92b,DEPENDS_ON,0,add
1780,cpe,e180d1b3,trunk,802ae17d,DEPENDS_ON,0,add
1781,sa,92964125,cpe,e180d1b3,DEPENDS_ON,0,add
1782,sa,92964125,location,817,INSTALLED_AT,0,add
1783,concentrator,b84263cc,port,353be55c,HAS_PORT,0,add
1784,cpe,587a97ae,port,353be55c,DEPENDS_ON,0,add
1785,cpe,587a97ae,trunk,eefaf92b,DEPENDS_ON,0,add
1786,cpe,587a97ae,trunk,802ae17d,DEPENDS_ON,0,add
1787,sa,a6538db7,cpe,587a97ae,DEPENDS_ON,0,add
1788,sa,a6538db7,location,1375,INSTALLED_AT,0,add
1789,concentrator,b84263cc,port,a87d015a,HAS_PORT,0,add
1790,cpe,9a6c5c0f,port,a87d015a,DEPENDS_ON,0,add
1791,cpe,9a6c5c0f,trunk,eefaf92b,DEPENDS_ON,0,add
1792,cpe,9a6c5c0f,trunk,802ae17d,DEPENDS_ON,0,add
1793,sa,3067dec6,cpe,9a6c5c0f,DEPENDS_ON,0,add
1794,sa,3067dec6,location,1330,INSTALLED_AT,0,add
1795,concentrator,b84263cc,port,e3f61870,HAS_PORT,0,add
1796,cpe,8e095e51,port,e3f61870,DEPENDS_ON,0,add
1797,cpe,8e095e51,trunk,eefaf92b,DEPENDS_ON,0,add
1798,cpe,8e095e51,trunk,802ae17d,DEPENDS_ON,0,add
1799,sa,c2624323,cpe,8e095e51,DEPENDS_ON,0,add
1800,sa,c2624323,location,764,INSTALLED_AT,0,add
1801,concentrator,b84263cc,port,aac3a692,HAS_PORT,0,add
1802,cpe,d1d2e1a1,port,aac3a692,DEPENDS_ON,0,add
1803,cpe,d1d2e1a1,trunk,eefaf92b,DEPENDS_ON,0,add
1804,cpe,d1d2e1a1,trunk,802ae17d,DEPENDS_ON,0,add
1805,sa,2605e8cd,cpe,d1d2e1a1,DEPENDS_ON,0,add
1806,sa,2605e8cd,location,897,INSTALLED_AT,0,add
1807,concentrator,b84263cc,port,a9f56899,HAS_PORT,0,add
1808,cpe,d30b24d1,port,a9f56899,DEPENDS_ON,0,add
1809,cpe,d30b24d1,trunk,eefaf92b,DEPENDS_ON,0,add
1810,cpe,d30b24d1,trunk,802ae17d,DEPENDS_ON,0,add
1811,sa,0e159168,cpe,d30b24d1,DEPENDS_ON,0,add
1812,sa,0e159168,location,1842,INSTALLED_AT,0,add
1813,concentrator,b84263cc,port,12668e81,HAS_PORT,0,add
1814,cpe,08b6a986,port,12668e81,DEPENDS_ON,0,add
1815,cpe,08b6a986,trunk,eefaf92b,DEPENDS_ON,0,add
1816,cpe,08b6a986,trunk,802ae17d,DEPENDS_ON,0,add
1817,sa,1d794332,cpe,08b6a986,DEPENDS_ON,0,add
1818,sa,1d794332,location,1059,INSTALLED_AT,0,add
1819,concentrator,b84263cc,port,8df31cce,HAS_PORT,0,add
1820,cpe,485ff935,port,8df31cce,DEPENDS_ON,0,add
1821,cpe,485ff935,trunk,eefaf92b,DEPENDS_ON,0,add
1822,cpe,485ff935,trunk,802ae17d,DEPENDS_ON,0,add
1823,sa,7318c23a,cpe,485ff935,DEPENDS_ON,0,add
1824,sa,7318c23a,location,924,INSTALLED_AT,0,add
1825,concentrator,b84263cc,port,3a346445,HAS_PORT,0,add
1826,cpe,f52343b8,port,3a346445,DEPENDS_ON,0,add
1827,cpe,f52343b8,trunk,eefaf92b,DEPENDS_ON,0,add
1828,cpe,f52343b8,trunk,802ae17d,DEPENDS_ON,0,add
1829,sa,3636c256,cpe,f52343b8,DEPENDS_ON,0,add
1830,sa,3636c256,location,247,INSTALLED_AT,0,add
1831,concentrator,b84263cc,port,db6c26c7,HAS_PORT,0,add
1832,cpe,aeb7a560,port,db6c26c7,DEPENDS_ON,0,add
1833,cpe,aeb7a560,trunk,eefaf92b,DEPENDS_ON,0,add
1834,cpe,aeb7a560,trunk,802ae17d,DEPENDS_ON,0,add
1835,sa,f282841e,cpe,aeb7a560,DEPENDS_ON,0,add
1836,sa,f282841e,location,507,INSTALLED_AT,0,add
1837,concentrator,b84263cc,port,27f40226,HAS_PORT,0,add
1838,cpe,06633750,port,27f40226,DEPENDS_ON,0,add
1839,cpe,06633750,trunk,eefaf92b,DEPENDS_ON,0,add
1840,cpe,06633750,trunk,802ae17d,DEPENDS_ON,0,add
1841,sa,87c0c80f,cpe,06633750,DEPENDS_ON,0,add
1842,sa,87c0c80f,location,460,INSTALLED_AT,0,add
1843,concentrator,b84263cc,port,0e6adc78,HAS_PORT,0,add
1844,cpe,0575a4d2,port,0e6adc78,DEPENDS_ON,0,add
1845,cpe,0575a4d2,trunk,eefaf92b,DEPENDS_ON,0,add
1846,cpe,0575a4d2,trunk,802ae17d,DEPENDS_ON,0,add
1847,sa,2939984a,cpe,0575a4d2,DEPENDS_ON,0,add
1848,sa,2939984a,location,131,INSTALLED_AT,0,add
1849,concentrator,b84263cc,port,bb1315b4,HAS_PORT,0,add
1850,cpe,6cceab33,port,bb1315b4,DEPENDS_ON,0,add
1851,cpe,6cceab33,trunk,eefaf92b,DEPENDS_ON,0,add
1852,cpe,6cceab33,trunk,802ae17d,DEPENDS_ON,0,add
1853,sa,4f3c9fe8,cpe,6cceab33,DEPENDS_ON,0,add
1854,sa,4f3c9fe8,location,692,INSTALLED_AT,0,add
1855,concentrator,b84263cc,port,14f9e046,HAS_PORT,0,add
1856,cpe,50b5dffe,port,14f9e046,DEPENDS_ON,0,add
1857,cpe,50b5dffe,trunk,eefaf92b,DEPENDS_ON,0,add
1858,cpe,50b5dffe,trunk,802ae17d,DEPENDS_ON,0,add
1859,sa,185995e3,cpe,50b5dffe,DEPENDS_ON,0,add
1860,sa,185995e3,location,43,INSTALLED_AT,0,add
1861,concentrator,b84263cc,port,ee658087,HAS_PORT,0,add
1862,cpe,c817aafc,port,ee658087,DEPENDS_ON,0,add
1863,cpe,c817aafc,trunk,eefaf92b,DEPENDS_ON,0,add
1864,cpe,c817aafc,trunk,802ae17d,DEPENDS_ON,0,add
1865,sa,a6fc5e21,cpe,c817aafc,DEPENDS_ON,0,add
1866,sa,a6fc5e21,location,1204,INSTALLED_AT,0,add
1867,concentrator,b84263cc,port,80ff9bae,HAS_PORT,0,add
1868,cpe,26e4fddd,port,80ff9bae,DEPENDS_ON,0,add
1869,cpe,26e4fddd,trunk,eefaf92b,DEPENDS_ON,0,add
1870,cpe,26e4fddd,trunk,802ae17d,DEPENDS_ON,0,add
1871,sa,48da85b0,cpe,26e4fddd,DEPENDS_ON,0,add
1872,sa,48da85b0,location,1134,INSTALLED_AT,0,add
1873,concentrator,b84263cc,port,46395a94,HAS_PORT,0,add
1874,cpe,e2841f92,port,46395a94,DEPENDS_ON,0,add
1875,cpe,e2841f92,trunk,eefaf92b,DEPENDS_ON,0,add
1876,cpe,e2841f92,trunk,802ae17d,DEPENDS_ON,0,add
1877,sa,585f5d55,cpe,e2841f92,DEPENDS_ON,0,add
1878,sa,585f5d55,location,471,INSTALLED_AT,0,add
1879,concentrator,b84263cc,port,88b4ddf1,HAS_PORT,0,add
1880,cpe,e2e2e383,port,88b4ddf1,DEPENDS_ON,0,add
1881,cpe,e2e2e383,trunk,eefaf92b,DEPENDS_ON,0,add
1882,cpe,e2e2e383,trunk,802ae17d,DEPENDS_ON,0,add
1883,sa,e5bd84a4,cpe,e2e2e383,DEPENDS_ON,0,add
1884,sa,e5bd84a4,location,1205,INSTALLED_AT,0,add
1885,concentrator,b84263cc,port,72e23782,HAS_PORT,0,add
1886,cpe,95930a99,port,72e23782,DEPENDS_ON,0,add
1887,cpe,95930a99,trunk,eefaf92b,DEPENDS_ON,0,add
1888,cpe,95930a99,trunk,802ae17d,DEPENDS_ON,0,add
1889,sa,9b53a639,cpe,95930a99,DEPENDS_ON,0,add
1890,sa,9b53a639,location,451,INSTALLED_AT,0,add
1891,concentrator,b84263cc,port,d16a953f,HAS_PORT,0,add
1892,cpe,9965dfa5,port,d16a953f,DEPENDS_ON,0,add
1893,cpe,9965dfa5,trunk,eefaf92b,DEPENDS_ON,0,add
1894,cpe,9965dfa5,trunk,802ae17d,DEPENDS_ON,0,add
1895,sa,bec81d72,cpe,9965dfa5,DEPENDS_ON,0,add
1896,sa,bec81d72,location,14,INSTALLED_AT,0,add
1897,concentrator,b84263cc,port,b8f26cfa,HAS_PORT,0,add
1898,cpe,21204fa1,port,b8f26cfa,DEPENDS_ON,0,add
1899,cpe,21204fa1,trunk,eefaf92b,DEPENDS_ON,0,add
1900,cpe,21204fa1,trunk,802ae17d,DEPENDS_ON,0,add
1901,sa,ad8a339c,cpe,21204fa1,DEPENDS_ON,0,add
1902,sa,ad8a339c,location,145,INSTALLED_AT,0,add
1903,concentrator,b84263cc,port,5292b2ed,HAS_PORT,0,add
1904,cpe,a5c7c991,port,5292b2ed,DEPENDS_ON,0,add
1905,cpe,a5c7c991,trunk,eefaf92b,DEPENDS_ON,0,add
1906,cpe,a5c7c991,trunk,802ae17d,DEPENDS_ON,0,add
1907,sa,74a854e9,cpe,a5c7c991,DEPENDS_ON,0,add
1908,sa,74a854e9,location,1449,INSTALLED_AT,0,add
1909,concentrator,b84263cc,port,7d27cacd,HAS_PORT,0,add
1910,cpe,256ae412,port,7d27cacd,DEPENDS_ON,0,add
1911,cpe,256ae412,trunk,eefaf92b,DEPENDS_ON,0,add
1912,cpe,256ae412,trunk,802ae17d,DEPENDS_ON,0,add
1913,sa,f2770fa1,cpe,256ae412,DEPENDS_ON,0,add
1914,sa,f2770fa1,location,1292,INSTALLED_AT,0,add
1915,concentrator,b84263cc,port,bfa7c76f,HAS_PORT,0,add
1916,cpe,e1438086,port,bfa7c76f,DEPENDS_ON,0,add
1917,cpe,e1438086,trunk,eefaf92b,DEPENDS_ON,0,add
1918,cpe,e1438086,trunk,802ae17d,DEPENDS_ON,0,add
1919,sa,5b8bc83b,cpe,e1438086,DEPENDS_ON,0,add
1920,sa,5b8bc83b,location,120,INSTALLED_AT,0,add
1921,concentrator,b84263cc,port,bd349964,HAS_PORT,0,add
1922,cpe,de9ec82d,port,bd349964,DEPENDS_ON,0,add
1923,cpe,de9ec82d,trunk,eefaf92b,DEPENDS_ON,0,add
1924,cpe,de9ec82d,trunk,802ae17d,DEPENDS_ON,0,add
1925,sa,b860958e,cpe,de9ec82d,DEPENDS_ON,0,add
1926,sa,b860958e,location,468,INSTALLED_AT,0,add
1927,concentrator,b84263cc,port,35dfbbde,HAS_PORT,0,add
1928,cpe,66f52946,port,35dfbbde,DEPENDS_ON,0,add
1929,cpe,66f52946,trunk,eefaf92b,DEPENDS_ON,0,add
1930,cpe,66f52946,trunk,802ae17d,DEPENDS_ON,0,add
1931,sa,f07b33a7,cpe,66f52946,DEPENDS_ON,0,add
1932,sa,f07b33a7,location,138,INSTALLED_AT,0,add
1933,concentrator,b84263cc,port,228ad870,HAS_PORT,0,add
1934,cpe,6c481e33,port,228ad870,DEPENDS_ON,0,add
1935,cpe,6c481e33,trunk,eefaf92b,DEPENDS_ON,0,add
1936,cpe,6c481e33,trunk,802ae17d,DEPENDS_ON,0,add
1937,sa,efda2c83,cpe,6c481e33,DEPENDS_ON,0,add
1938,sa,efda2c83,location,1854,INSTALLED_AT,0,add
1939,concentrator,b84263cc,port,ea88e22e,HAS_PORT,0,add
1940,cpe,ba3d5278,port,ea88e22e,DEPENDS_ON,0,add
1941,cpe,ba3d5278,trunk,eefaf92b,DEPENDS_ON,0,add
1942,cpe,ba3d5278,trunk,802ae17d,DEPENDS_ON,0,add
1943,sa,155e5feb,cpe,ba3d5278,DEPENDS_ON,0,add
1944,sa,155e5feb,location,64,INSTALLED_AT,0,add
1945,concentrator,90237984,trunk,eefaf92b,DEPENDS_ON,0,add
1946,concentrator,90237984,trunk,802ae17d,DEPENDS_ON,0,add
1947,concentrator,90237984,port,c18617b1,HAS_PORT,0,add
1948,cpe,3178c912,port,c18617b1,DEPENDS_ON,0,add
1949,cpe,3178c912,trunk,eefaf92b,DEPENDS_ON,0,add
1950,cpe,3178c912,trunk,802ae17d,DEPENDS_ON,0,add
1951,sa,78ce98f5,cpe,3178c912,DEPENDS_ON,0,add
1952,sa,78ce98f5,location,1760,INSTALLED_AT,0,add
1953,concentrator,90237984,port,2bda045a,HAS_PORT,0,add
1954,cpe,ca164bdd,port,2bda045a,DEPENDS_ON,0,add
1955,cpe,ca164bdd,trunk,eefaf92b,DEPENDS_ON,0,add
1956,cpe,ca164bdd,trunk,802ae17d,DEPENDS_ON,0,add
1957,sa,2017b1ad,cpe,ca164bdd,DEPENDS_ON,0,add
1958,sa,2017b1ad,location,676,INSTALLED_AT,0,add
1959,concentrator,90237984,port,9c4aa572,HAS_PORT,0,add
1960,cpe,71f28870,port,9c4aa572,DEPENDS_ON,0,add
1961,cpe,71f28870,trunk,eefaf92b,DEPENDS_ON,0,add
1962,cpe,71f28870,trunk,802ae17d,DEPENDS_ON,0,add
1963,sa,5c123b5b,cpe,71f28870,DEPENDS_ON,0,add
1964,sa,5c123b5b,location,145,INSTALLED_AT,0,add
1965,concentrator,90237984,port,e6e94614,HAS_PORT,0,add
1966,cpe,9346dd20,port,e6e94614,DEPENDS_ON,0,add
1967,cpe,9346dd20,trunk,eefaf92b,DEPENDS_ON,0,add
1968,cpe,9346dd20,trunk,802ae17d,DEPENDS_ON,0,add
1969,sa,d06dc1a5,cpe,9346dd20,DEPENDS_ON,0,add
1970,sa,d06dc1a5,location,1052,INSTALLED_AT,0,add
1971,concentrator,90237984,port,7ce6ff23,HAS_PORT,0,add
1972,cpe,9319dec7,port,7ce6ff23,DEPENDS_ON,0,add
1973,cpe,9319dec7,trunk,eefaf92b,DEPENDS_ON,0,add
1974,cpe,9319dec7,trunk,802ae17d,DEPENDS_ON,0,add
1975,sa,311e9965,cpe,9319dec7,DEPENDS_ON,0,add
1976,sa,311e9965,location,487,INSTALLED_AT,0,add
1977,concentrator,90237984,port,a38a11e4,HAS_PORT,0,add
1978,cpe,0a5bb647,port,a38a11e4,DEPENDS_ON,0,add
1979,cpe,0a5bb647,trunk,eefaf92b,DEPENDS_ON,0,add
1980,cpe,0a5bb647,trunk,802ae17d,DEPENDS_ON,0,add
1981,sa,2eda6cd6,cpe,0a5bb647,DEPENDS_ON,0,add
1982,sa,2eda6cd6,location,570,INSTALLED_AT,0,add
1983,concentrator,90237984,port,759ca88f,HAS_PORT,0,add
1984,cpe,1d7a8c9d,port,759ca88f,DEPENDS_ON,0,add
1985,cpe,1d7a8c9d,trunk,eefaf92b,DEPENDS_ON,0,add
