ID,src_label,src_id,dst_label,dst_id,label,timestamp,event_type
1658,cpe,d90c1f6a,trunk,b1ee012e,DEPENDS_ON,0,add
1659,sa,d368bda0,cpe,d90c1f6a,DEPENDS_ON,0,add
1660,sa,d368bda0,location,1351,INSTALLED_AT,0,add
1661,concentrator,482ca35d,port,6e6600b2,HAS_PORT,0,add
1662,cpe,0b06d7f4,port,6e6600b2,DEPENDS_ON,0,add
1663,cpe,0b06d7f4,trunk,2db78fbb,DEPENDS_ON,0,add
1664,cpe,0b06d7f4,trunk,b1ee012e,DEPENDS_ON,0,add
1665,sa,59cb00b4,cpe,0b06d7f4,DEPENDS_ON,0,add
1666,sa,59cb00b4,location,973,INSTALLED_AT,0,add
1667,concentrator,482ca35d,port,059419ee,HAS_PORT,0,add
1668,cpe,b87b375e,port,059419ee,DEPENDS_ON,0,add
1669,cpe,b87b375e,trunk,2db78fbb,DEPENDS_ON,0,add
1670,cpe,b87b375e,trunk,b1ee012e,DEPENDS_ON,0,add
1671,sa,0c150a05,cpe,b87b375e,DEPENDS_ON,0,add
1672,sa,0c150a05,location,1939,INSTALLED_AT,0,add
1673,concentrator,482ca35d,port,00d0059e,HAS_PORT,0,add
1674,cpe,4a95fcec,port,00d0059e,DEPENDS_ON,0,add
1675,cpe,4a95fcec,trunk,2db78fbb,DEPENDS_ON,0,add
1676,cpe,4a95fcec,trunk,b1ee012e,DEPENDS_ON,0,add
1677,sa,4aa95b15,cpe,4a95fcec,DEPENDS_ON,0,add
1678,sa,4aa95b15,location,1125,INSTALLED_AT,0,add
1679,concentrator,482ca35d,port,c8bfb522,HAS_PORT,0,add
1680,cpe,cf1b7e8c,port,c8bfb522,DEPENDS_ON,0,add
1681,cpe,cf1b7e8c,trunk,2db78fbb,DEPENDS_ON,0,add
1682,cpe,cf1b7e8c,trunk,b1ee012e,DEPENDS_ON,0,add
1683,sa,6d7ba0a6,cpe,cf1b7e8c,DEPENDS_ON,0,add
1684,sa,6d7ba0a6,location,338,INSTALLED_AT,0,add
1685,concentrator,482ca35d,port,1952dfaf,HAS_PORT,0,add
1686,cpe,27746969,port,1952dfaf,DEPENDS_ON,0,add
1687,cpe,27746969,trunk,2db78fbb,DEPENDS_ON,0,add
1688,cpe,27746969,trunk,b1ee012e,DEPENDS_ON,0,add
1689,sa,f9ef91be,cpe,27746969,DEPENDS_ON,0,add
1690,sa,f9ef91be,location,542,INSTALLED_AT,0,add
1691,concentrator,482ca35d,port,ca15f393,HAS_PORT,0,add
1692,cpe,d9591eca,port,ca15f393,DEPENDS_ON,0,add
1693,cpe,d9591eca,trunk,2db78fbb,DEPENDS_ON,0,add
1694,cpe,d9591eca,trunk,b1ee012e,DEPENDS_ON,0,add
1695,sa,7e36647e,cpe,d9591eca,DEPENDS_ON,0,add
1696,sa,7e36647e,location,1080,INSTALLED_AT,0,add
1697,concentrator,482ca35d,port,a319224e,HAS_PORT,0,add
1698,cpe,20e28d30,port,a319224e,DEPENDS_ON,0,add
1699,cpe,20e28d30,trunk,2db78fbb,DEPENDS_ON,0,add
1700,cpe,20e28d30,trunk,b1ee012e,DEPENDS_ON,0,add
1701,sa,bceb6d4a,cpe,20e28d30,DEPENDS_ON,0,add
1702,sa,bceb6d4a,location,1786,INSTALLED_AT,0,add
1703,concentrator,482ca35d,port,8e254494,HAS_PORT,0,add
1704,cpe,e8e1bd77,port,8e254494,DEPENDS_ON,0,add
1705,cpe,e8e1bd77,trunk,2db78fbb,DEPENDS_ON,0,add
1706,cpe,e8e1bd77,trunk,b1ee012e,DEPENDS_ON,0,add
1707,sa,607f15cb,cpe,e8e1bd77,DEPENDS_ON,0,add
1708,sa,607f15cb,location,1242,INSTALLED_AT,0,add
1709,concentrator,482ca35d,port,4a0e0882,HAS_PORT,0,add
1710,cpe,1c7db3db,port,4a0e0882,DEPENDS_ON,0,add
1711,cpe,1c7db3db,trunk,2db78fbb,DEPENDS_ON,0,add
1712,cpe,1c7db3db,trunk,b1ee012e,DEPENDS_ON,0,add
1713,sa,a2add761,cpe,1c7db3db,DEPENDS_ON,0,add
1714,sa,a2add761,location,866,INSTALLED_AT,0,add
1715,concentrator,482ca35d,port,946b015c,HAS_PORT,0,add
1716,cpe,39cac9f9,port,946b015c,DEPENDS_ON,0,add
1717,cpe,39cac9f9,trunk,2db78fbb,DEPENDS_ON,0,add
1718,cpe,39cac9f9,trunk,b1ee012e,DEPENDS_ON,0,add
1719,sa,fa160f71,cpe,39cac9f9,DEPENDS_ON,0,add
1720,sa,fa160f71,location,1975,INSTALLED_AT,0,add
1721,concentrator,482ca35d,port,6943d9f3,HAS_PORT,0,add
1722,cpe,8d756e1c,port,6943d9f3,DEPENDS_ON,0,add
1723,cpe,8d756e1c,trunk,2db78fbb,DEPENDS_ON,0,add
1724,cpe,8d756e1c,trunk,b1ee012e,DEPENDS_ON,0,add
1725,sa,dd9f3554,cpe,8d756e1c,DEPENDS_ON,0,add
1726,sa,dd9f3554,location,433,INSTALLED_AT,0,add
1727,concentrator,482ca35d,port,91c8a532,HAS_PORT,0,add
1728,cpe,a9c92da4,port,91c8a532,DEPENDS_ON,0,add
1729,cpe,a9c92da4,trunk,2db78fbb,DEPENDS_ON,0,add
1730,cpe,a9c92da4,trunk,b1ee012e,DEPENDS_ON,0,add
1731,sa,86efd234,cpe,a9c92da4,DEPENDS_ON,0,add
1732,sa,86efd234,location,1902,INSTALLED_AT,0,add
1733,concentrator,482ca35d,port,7c612642,HAS_PORT,0,add
1734,cpe,65b7aec9,port,7c612642,DEPENDS_ON,0,add
1735,cpe,65b7aec9,trunk,2db78fbb,DEPENDS_ON,0,add
1736,cpe,65b7aec9,trunk,b1ee012e,DEPENDS_ON,0,add
1737,sa,9ed56566,cpe,65b7aec9,DEPENDS_ON,0,add
1738,sa,9ed56566,location,1104,INSTALLED_AT,0,add
1739,concentrator,482ca35d,port,ca07ca4a,HAS_PORT,0,add
1740,cpe,471d2323,port,ca07ca4a,DEPENDS_ON,0,add
1741,cpe,471d2323,trunk,2db78fbb,DEPENDS_ON,0,add
1742,cpe,471d2323,trunk,b1ee012e,DEPENDS_ON,0,add
1743,sa,95454f01,cpe,471d2323,DEPENDS_ON,0,add
1744,sa,95454f01,location,1546,INSTALLED_AT,0,add
1745,concentrator,482ca35d,port,d4736836,HAS_PORT,0,add
1746,cpe,77303879,port,d4736836,DEPENDS_ON,0,add
1747,cpe,77303879,trunk,2db78fbb,DEPENDS_ON,0,add
1748,cpe,77303879,trunk,b1ee012e,DEPENDS_ON,0,add
1749,sa,4ddecf7c,cpe,77303879,DEPENDS_ON,0,add
1750,sa,4ddecf7c,location,1494,INSTALLED_AT,0,add
1751,concentrator,056d3f37,trunk,2db78fbb,DEPENDS_ON,0,add
1752,concentrator,056d3f37,trunk,b1ee012e,DEPENDS_ON,0,add
1753,concentrator,056d3f37,port,2b0ea56e,HAS_PORT,0,add
1754,cpe,b4808499,port,2b0ea56e,DEPENDS_ON,0,add
1755,cpe,b4808499,trunk,2db78fbb,DEPENDS_ON,0,add
1756,cpe,b4808499,trunk,b1ee012e,DEPENDS_ON,0,add
1757,sa,4686a576,cpe,b4808499,DEPENDS_ON,0,add
1758,sa,4686a576,location,1412,INSTALLED_AT,0,add
1759,concentrator,056d3f37,port,d8074d69,HAS_PORT,0,add
1760,cpe,f9204835,port,d8074d69,DEPENDS_ON,0,add
1761,cpe,f9204835,trunk,2db78fbb,DEPENDS_ON,0,add
1762,cpe,f9204835,trunk,b1ee012e,DEPENDS_ON,0,add
1763,sa,b63b670b,cpe,f9204835,DEPENDS_ON,0,add
1764,sa,b63b670b,location,411,INSTALLED_AT,0,add
1765,concentrator,056d3f37,port,97b1e33c,HAS_PORT,0,add
1766,cpe,69c41aa9,port,97b1e33c,DEPENDS_ON,0,add
1767,cpe,69c41aa9,trunk,2db78fbb,DEPENDS_ON,0,add
1768,cpe,69c41aa9,trunk,b1ee012e,DEPENDS_ON,0,add
1769,sa,1fe7a0a0,cpe,69c41aa9,DEPENDS_ON,0,add
1770,sa,1fe7a0a0,location,1460,INSTALLED_AT,0,add
1771,concentrator,056d3f37,port,43fccd9a,HAS_PORT,0,add
1772,cpe,92c0cc44,port,43fccd9a,DEPENDS_ON,0,add
1773,cpe,92c0cc44,trunk,2db78fbb,DEPENDS_ON,0,add
1774,cpe,92c0cc44,trunk,b1ee012e,DEPENDS_ON,0,add
1775,sa,505229d5,cpe,92c0cc44,DEPENDS_ON,0,add
1776,sa,505229d5,location,638,INSTALLED_AT,0,add
1777,concentrator,056d3f37,port,86d253d2,HAS_PORT,0,add
1778,cpe,450b48b9,port,86d253d2,DEPENDS_ON,0,add
1779,cpe,450b48b9,trunk,2db78fbb,DEPENDS_ON,0,add
1780,cpe,450b48b9,trunk,b1ee012e,DEPENDS_ON,0,add
1781,sa,2c40caf2,cpe,450b48b9,DEPENDS_ON,0,add
1782,sa,2c40caf2,location,817,INSTALLED_AT,0,add
1783,concentrator,056d3f37,port,e1a313dc,HAS_PORT,0,add
1784,cpe,b68d9d3a,port,e1a313dc,DEPENDS_ON,0,add
1785,cpe,b68d9d3a,trunk,2db78fbb,DEPENDS_ON,0,add
1786,cpe,b68d9d3a,trunk,b1ee012e,DEPENDS_ON,0,add
1787,sa,bcf50f5b,cpe,b68d9d3a,DEPENDS_ON,0,add
1788,sa,bcf50f5b,location,1375,INSTALLED_AT,0,add
1789,concentrator,056d3f37,port,bcdd65f4,HAS_PORT,0,add
1790,cpe,82b8b9eb,port,bcdd65f4,DEPENDS_ON,0,add
1791,cpe,82b8b9eb,trunk,2db78fbb,DEPENDS_ON,0,add
1792,cpe,82b8b9eb,trunk,b1ee012e,DEPENDS_ON,0,add
1793,sa,ce225fd8,cpe,82b8b9eb,DEPENDS_ON,0,add
1794,sa,ce225fd8,location,1330,INSTALLED_AT,0,add
1795,concentrator,056d3f37,port,48fa6166,HAS_PORT,0,add
1796,cpe,8e201853,port,48fa6166,DEPENDS_ON,0,add
1797,cpe,8e201853,trunk,2db78fbb,DEPENDS_ON,0,add
1798,cpe,8e201853,trunk,b1ee012e,DEPENDS_ON,0,add
1799,sa,e49aecdf,cpe,8e201853,DEPENDS_ON,0,add
1800,sa,e49aecdf,location,764,INSTALLED_AT,0,add
1801,concentrator,056d3f37,port,543ff49b,HAS_PORT,0,add
1802,cpe,f45e9190,port,543ff49b,DEPENDS_ON,0,add
1803,cpe,f45e9190,trunk,2db78fbb,DEPENDS_ON,0,add
1804,cpe,f45e9190,trunk,b1ee012e,DEPENDS_ON,0,add
1805,sa,839f2628,cpe,f45e9190,DEPENDS_ON,0,add
1806,sa,839f2628,location,897,INSTALLED_AT,0,add
1807,concentrator,056d3f37,port,3d35388b,HAS_PORT,0,add
1808,cpe,56de053c,port,3d35388b,DEPENDS_ON,0,add
1809,cpe,56de053c,trunk,2db78fbb,DEPENDS_ON,0,add
1810,cpe,56de053c,trunk,b1ee012e,DEPENDS_ON,0,add
1811,sa,4b29577c,cpe,56de053c,DEPENDS_ON,0,add
1812,sa,4b29577c,location,1842,INSTALLED_AT,0,add
1813,concentrator,056d3f37,port,d0ff07fb,HAS_PORT,0,add
1814,cpe,ebebbc5f,port,d0ff07fb,DEPENDS_ON,0,add
1815,cpe,ebebbc5f,trunk,2db78fbb,DEPENDS_ON,0,add
1816,cpe,ebebbc5f,trunk,b1ee012e,DEPENDS_ON,0,add
1817,sa,da7bff2b,cpe,ebebbc5f,DEPENDS_ON,0,add
1818,sa,da7bff2b,location,1059,INSTALLED_AT,0,add
1819,concentrator,056d3f37,port,0fcb2901,HAS_PORT,0,add
1820,cpe,18170e8c,port,0fcb2901,DEPENDS_ON,0,add
1821,cpe,18170e8c,trunk,2db78fbb,DEPENDS_ON,0,add
1822,cpe,18170e8c,trunk,b1ee012e,DEPENDS_ON,0,add
1823,sa,e9a4751f,cpe,18170e8c,DEPENDS_ON,0,add
1824,sa,e9a4751f,location,924,INSTALLED_AT,0,add
1825,concentrator,056d3f37,port,968b3d16,HAS_PORT,0,add
1826,cpe,12c5f225,port,968b3d16,DEPENDS_ON,0,add
1827,cpe,12c5f225,trunk,2db78fbb,DEPENDS_ON,0,add
1828,cpe,12c5f225,trunk,b1ee012e,DEPENDS_ON,0,add
1829,sa,1d060662,cpe,12c5f225,DEPENDS_ON,0,add
1830,sa,1d060662,location,247,INSTALLED_AT,0,add
1831,concentrator,056d3f37,port,bb969ce9,HAS_PORT,0,add
1832,cpe,2c1d9fe1,port,bb969ce9,DEPENDS_ON,0,add
1833,cpe,2c1d9fe1,trunk,2db78fbb,DEPENDS_ON,0,add
1834,cpe,2c1d9fe1,trunk,b1ee012e,DEPENDS_ON,0,add
1835,sa,acbbbbaf,cpe,2c1d9fe1,DEPENDS_ON,0,add
1836,sa,acbbbbaf,location,507,INSTALLED_AT,0,add
1837,concentrator,056d3f37,port,43427bb7,HAS_PORT,0,add
1838,cpe,d45751e0,port,43427bb7,DEPENDS_ON,0,add
1839,cpe,d45751e0,trunk,2db78fbb,DEPENDS_ON,0,add
1840,cpe,d45751e0,trunk,b1ee012e,DEPENDS_ON,0,add
1841,sa,3f8b9a79,cpe,d45751e0,DEPENDS_ON,0,add
1842,sa,3f8b9a79,location,460,INSTALLED_AT,0,add
1843,concentrator,056d3f37,port,3ba12664,HAS_PORT,0,add
1844,cpe,7914fd35,port,3ba12664,DEPENDS_ON,0,add
1845,cpe,7914fd35,trunk,2db78fbb,DEPENDS_ON,0,add
1846,cpe,7914fd35,trunk,b1ee012e,DEPENDS_ON,0,add
1847,sa,c68c968a,cpe,7914fd35,DEPENDS_ON,0,add
1848,sa,c68c968a,location,131,INSTALLED_AT,0,add
1849,concentrator,056d3f37,port,94674323,HAS_PORT,0,add
1850,cpe,bcc9293b,port,94674323,DEPENDS_ON,0,add
1851,cpe,bcc9293b,trunk,2db78fbb,DEPENDS_ON,0,add
1852,cpe,bcc9293b,trunk,b1ee012e,DEPENDS_ON,0,add
1853,sa,fabe1daa,cpe,bcc9293b,DEPENDS_ON,0,add
1854,sa,fabe1daa,location,692,INSTALLED_AT,0,add
1855,concentrator,056d3f37,port,2d01b8ef,HAS_PORT,0,add
1856,cpe,65667168,port,2d01b8ef,DEPENDS_ON,0,add
1857,cpe,65667168,trunk,2db78fbb,DEPENDS_ON,0,add
1858,cpe,65667168,trunk,b1ee012e,DEPENDS_ON,0,add
1859,sa,bd5180a8,cpe,65667168,DEPENDS_ON,0,add
1860,sa,bd5180a8,location,43,INSTALLED_AT,0,add
1861,concentrator,056d3f37,port,fd016b0f,HAS_PORT,0,add
1862,cpe,8c3671db,port,fd016b0f,DEPENDS_ON,0,add
1863,cpe,8c3671db,trunk,2db78fbb,DEPENDS_ON,0,add
1864,cpe,8c3671db,trunk,b1ee012e,DEPENDS_ON,0,add
1865,sa,c33f2eb3,cpe,8c3671db,DEPENDS_ON,0,add
1866,sa,c33f2eb3,location,1204,INSTALLED_AT,0,add
1867,concentrator,056d3f37,port,42815a30,HAS_PORT,0,add
1868,cpe,45474662,port,42815a30,DEPENDS_ON,0,add
1869,cpe,45474662,trunk,2db78fbb,DEPENDS_ON,0,add
1870,cpe,45474662,trunk,b1ee012e,DEPENDS_ON,0,add
1871,sa,3d38adfd,cpe,45474662,DEPENDS_ON,0,add
1872,sa,3d38adfd,location,1134,INSTALLED_AT,0,add
1873,concentrator,056d3f37,port,c6439ac8,HAS_PORT,0,add
1874,cpe,79e2aac0,port,c6439ac8,DEPENDS_ON,0,add
1875,cpe,79e2aac0,trunk,2db78fbb,DEPENDS_ON,0,add
1876,cpe,79e2aac0,trunk,b1ee012e,DEPENDS_ON,0,add
1877,sa,bb07c53e,cpe,79e2aac0,DEPENDS_ON,0,add
1878,sa,bb07c53e,location,471,INSTALLED_AT,0,add
1879,concentrator,056d3f37,port,5f03e523,HAS_PORT,0,add
1880,cpe,ecab393b,port,5f03e523,DEPENDS_ON,0,add
1881,cpe,ecab393b,trunk,2db78fbb,DEPENDS_ON,0,add
1882,cpe,ecab393b,trunk,b1ee012e,DEPENDS_ON,0,add
1883,sa,af17e090,cpe,ecab393b,DEPENDS_ON,0,add
1884,sa,af17e090,location,1205,INSTALLED_AT,0,add
1885,concentrator,056d3f37,port,77d84b95,HAS_PORT,0,add
1886,cpe,3821e47f,port,77d84b95,DEPENDS_ON,0,add
1887,cpe,3821e47f,trunk,2db78fbb,DEPENDS_ON,0,add
1888,cpe,3821e47f,trunk,b1ee012e,DEPENDS_ON,0,add
1889,sa,2844e554,cpe,3821e47f,DEPENDS_ON,0,add
1890,sa,2844e554,location,451,INSTALLED_AT,0,add
1891,concentrator,056d3f37,port,fc863fd7,HAS_PORT,0,add
1892,cpe,dacbaa84,port,fc863fd7,DEPENDS_ON,0,add
1893,cpe,dacbaa84,trunk,2db78fbb,DEPENDS_ON,0,add
1894,cpe,dacbaa84,trunk,b1ee012e,DEPENDS_ON,0,add
1895,sa,38d0f9c1,cpe,dacbaa84,DEPENDS_ON,0,add
1896,sa,38d0f9c1,location,14,INSTALLED_AT,0,add
1897,concentrator,056d3f37,port,c1cc4cbb,HAS_PORT,0,add
1898,cpe,f6a05ae6,port,c1cc4cbb,DEPENDS_ON,0,add
1899,cpe,f6a05ae6,trunk,2db78fbb,DEPENDS_ON,0,add
1900,cpe,f6a05ae6,trunk,b1ee012e,DEPENDS_ON,0,add
1901,sa,fbe50693,cpe,f6a05ae6,DEPENDS_ON,0,add
1902,sa,fbe50693,location,145,INSTALLED_AT,0,add
1903,concentrator,056d3f37,port,4e6648c0,HAS_PORT,0,add
1904,cpe,b52e09d0,port,4e6648c0,DEPENDS_ON,0,add
1905,cpe,b52e09d0,trunk,2db78fbb,DEPENDS_ON,0,add
1906,cpe,b52e09d0,trunk,b1ee012e,DEPENDS_ON,0,add
1907,sa,bb1155ce,cpe,b52e09d0,DEPENDS_ON,0,add
1908,sa,bb1155ce,location,1449,INSTALLED_AT,0,add
1909,concentrator,056d3f37,port,75c7e19b,HAS_PORT,0,add
1910,cpe,0669e628,port,75c7e19b,DEPENDS_ON,0,add
1911,cpe,0669e628,trunk,2db78fbb,DEPENDS_ON,0,add
1912,cpe,0669e628,trunk,b1ee012e,DEPENDS_ON,0,add
1913,sa,4421b6e2,cpe,0669e628,DEPENDS_ON,0,add
1914,sa,4421b6e2,location,1292,INSTALLED_AT,0,add
1915,concentrator,056d3f37,port,a6a3a011,HAS_PORT,0,add
1916,cpe,98609512,port,a6a3a011,DEPENDS_ON,0,add
1917,cpe,98609512,trunk,2db78fbb,DEPENDS_ON,0,add
1918,cpe,98609512,trunk,b1ee012e,DEPENDS_ON,0,add
1919,sa,c9a6d6a8,cpe,98609512,DEPENDS_ON,0,add
1920,sa,c9a6d6a8,location,120,INSTALLED_AT,0,add
1921,concentrator,056d3f37,port,534248d7,HAS_PORT,0,add
1922,cpe,2b0273f6,port,534248d7,DEPENDS_ON,0,add
1923,cpe,2b0273f6,trunk,2db78fbb,DEPENDS_ON,0,add
1924,cpe,2b0273f6,trunk,b1ee012e,DEPENDS_ON,0,add
1925,sa,cbfa8e8b,cpe,2b0273f6,DEPENDS_ON,0,add
1926,sa,cbfa8e8b,location,468,INSTALLED_AT,0,add
1927,concentrator,056d3f37,port,e4c97e6a,HAS_PORT,0,add
1928,cpe,02900436,port,e4c97e6a,DEPENDS_ON,0,add
1929,cpe,02900436,trunk,2db78fbb,DEPENDS_ON,0,add
1930,cpe,02900436,trunk,b1ee012e,DEPENDS_ON,0,add
1931,sa,a696724b,cpe,02900436,DEPENDS_ON,0,add
1932,sa,a696724b,location,138,INSTALLED_AT,0,add
1933,concentrator,056d3f37,port,3a449539,HAS_PORT,0,add
1934,cpe,5ef347bc,port,3a449539,DEPENDS_ON,0,add
1935,cpe,5ef347bc,trunk,2db78fbb,DEPENDS_ON,0,add
1936,cpe,5ef347bc,trunk,b1ee012e,DEPENDS_ON,0,add
1937,sa,00f3ddb9,cpe,5ef347bc,DEPENDS_ON,0,add
1938,sa,00f3ddb9,location,1854,INSTALLED_AT,0,add
1939,concentrator,056d3f37,port,cf1f9e09,HAS_PORT,0,add
1940,cpe,6f22c7af,port,cf1f9e09,DEPENDS_ON,0,add
1941,cpe,6f22c7af,trunk,2db78fbb,DEPENDS_ON,0,add
1942,cpe,6f22c7af,trunk,b1ee012e,DEPENDS_ON,0,add
1943,sa,d586d3be,cpe,6f22c7af,DEPENDS_ON,0,add
1944,sa,d586d3be,location,64,INSTALLED_AT,0,add
1945,concentrator,63571c35,trunk,2db78fbb,DEPENDS_ON,0,add
1946,concentrator,63571c35,trunk,b1ee012e,DEPENDS_ON,0,add
1947,concentrator,63571c35,port,67fa2c7a,HAS_PORT,0,add
1948,cpe,dd39b0ab,port,67fa2c7a,DEPENDS_ON,0,add
1949,cpe,dd39b0ab,trunk,2db78fbb,DEPENDS_ON,0,add
1950,cpe,dd39b0ab,trunk,b1ee012e,DEPENDS_ON,0,add
1951,sa,0b107ed8,cpe,dd39b0ab,DEPENDS_ON,0,add
1952,sa,0b107ed8,location,1760,INSTALLED_AT,0,add
1953,concentrator,63571c35,port,669741d3,HAS_PORT,0,add
1954,cpe,a01c46c5,port,669741d3,DEPENDS_ON,0,add
1955,cpe,a01c46c5,trunk,2db78fbb,DEPENDS_ON,0,add
1956,cpe,a01c46c5,trunk,b1ee012e,DEPENDS_ON,0,add
1957,sa,dc72815f,cpe,a01c46c5,DEPENDS_ON,0,add
1958,sa,dc72815f,location,676,INSTALLED_AT,0,add
1959,concentrator,63571c35,port,c468484c,HAS_PORT,0,add
1960,cpe,75fb2b41,port,c468484c,DEPENDS_ON,0,add
1961,cpe,75fb2b41,trunk,2db78fbb,DEPENDS_ON,0,add
1962,cpe,75fb2b41,trunk,b1ee012e,DEPENDS_ON,0,add
1963,sa,50afdbd8,cpe,75fb2b41,DEPENDS_ON,0,add
1964,sa,50afdbd8,location,145,INSTALLED_AT,0,add
1965,concentrator,63571c35,port,df05b863,HAS_PORT,0,add
1966,cpe,3df4b8e2,port,df05b863,DEPENDS_ON,0,add
1967,cpe,3df4b8e2,trunk,2db78fbb,DEPENDS_ON,0,add
1968,cpe,3df4b8e2,trunk,b1ee012e,DEPENDS_ON,0,add
1969,sa,cce6cf16,cpe,3df4b8e2,DEPENDS_ON,0,add
1970,sa,cce6cf16,location,1052,INSTALLED_AT,0,add
1971,concentrator,63571c35,port,72183433,HAS_PORT,0,add
1972,cpe,84be55f1,port,72183433,DEPENDS_ON,0,add
1973,cpe,84be55f1,trunk,2db78fbb,DEPENDS_ON,0,add
1974,cpe,84be55f1,trunk,b1ee012e,DEPENDS_ON,0,add
1975,sa,c3de3f06,cpe,84be55f1,DEPENDS_ON,0,add
1976,sa,c3de3f06,location,487,INSTALLED_AT,0,add
1977,concentrator,63571c35,port,e6a50e71,HAS_PORT,0,add
1978,cpe,8d8d56bf,port,e6a50e71,DEPENDS_ON,0,add
1979,cpe,8d8d56bf,trunk,2db78fbb,DEPENDS_ON,0,add
1980,cpe,8d8d56bf,trunk,b1ee012e,DEPENDS_ON,0,add
1981,sa,3cc33fbb,cpe,8d8d56bf,DEPENDS_ON,0,add
1982,sa,3cc33fbb,location,570,INSTALLED_AT,0,add
1983,concentrator,63571c35,port,8ef3dfe4,HAS_PORT,0,add
1984,cpe,fb365c3b,port,8ef3dfe4,DEPENDS_ON,0,add
1985,cpe,fb365c3b,trunk,2db78fbb,DEPENDS_ON,0,add
1986,cpe,fb365c3b,trunk,b1ee012e,DEPENDS_ON,0,add
1987,sa,61085d48,cpe,fb365c3b,DEPENDS_ON,0,add
1988,sa,61085d48,location,1370,INSTALLED_AT,0,add
1989,concentrator,63571c35,port,aff1598e,HAS_PORT,0,add
1990,cpe,08c7107a,port,aff1598e,DEPENDS_ON,0,add
1991,cpe,08c7107a,trunk,2db78fbb,DEPENDS_ON,0,add
1992,cpe,08c7107a,trunk,b1ee012e,DEPENDS_ON,0,add
1993,sa,f5fd857a,cpe,08c7107a,DEPENDS_ON,0,add
1994,sa,f5fd857a,location,994,INSTALLED_AT,0,add
1995,concentrator,63571c35,port,c9b350a7,HAS_PORT,0,add
1996,cpe,c74b28bd,port,c9b350a7,DEPENDS_ON,0,add
1997,cpe,c74b28bd,trunk,2db78fbb,DEPENDS_ON,0,add
1998,cpe,c74b28bd,trunk,b1ee012e,DEPENDS_ON,0,add
1999,sa,32d77375,cpe,c74b28bd,DEPENDS_ON,0,add
2000,sa,32d77375,location,438,INSTALLED_AT,0,add
2001,concentrator,63571c35,port,7309acdb,HAS_PORT,0,add
2002,cpe,73b54181,port,7309acdb,DEPENDS_ON,0,add
2003,cpe,73b54181,trunk,2db78fbb,DEPENDS_ON,0,add
2004,cpe,73b54181,trunk,b1ee012e,DEPENDS_ON,0,add
2005,sa,e05cd0b4,cpe,73b54181,DEPENDS_ON,0,add
2006,sa,e05cd0b4,location,1104,INSTALLED_AT,0,add
2007,concentrator,63571c35,port,6dcf6e6f,HAS_PORT,0,add
2008,cpe,a07a29eb,port,6dcf6e6f,DEPENDS_ON,0,add
2009,cpe,a07a29eb,trunk,2db78fbb,DEPENDS_ON,0,add
2010,cpe,a07a29eb,trunk,b1ee012e,DEPENDS_ON,0,add
2011,sa,347ce0f8,cpe,a07a29eb,DEPENDS_ON,0,add
2012,sa,347ce0f8,location,270,INSTALLED_AT,0,add
2013,concentrator,63571c35,port,2af6195a,HAS_PORT,0,add
2014,cpe,b8cb4bf4,port,2af6195a,DEPENDS_ON,0,add
2015,cpe,b8cb4bf4,trunk,2db78fbb,DEPENDS_ON,0,add
2016,cpe,b8cb4bf4,trunk,b1ee012e,DEPENDS_ON,0,add
2017,sa,ed08f286,cpe,b8cb4bf4,DEPENDS_ON,0,add
2018,sa,ed08f286,location,1481,INSTALLED_AT,0,add
2019,concentrator,63571c35,port,3e962e39,HAS_PORT,0,add
2020,cpe,154d12ba,port,3e962e39,DEPENDS_ON,0,add
2021,cpe,154d12ba,trunk,2db78fbb,DEPENDS_ON,0,add
2022,cpe,154d12ba,trunk,b1ee012e,DEPENDS_ON,0,add
2023,sa,a60f8bfa,cpe,154d12ba,DEPENDS_ON,0,add
2024,sa,a60f8bfa,location,1915,INSTALLED_AT,0,add
2025,concentrator,63571c35,port,49d73a97,HAS_PORT,0,add
2026,cpe,3c40350e,port,49d73a97,DEPENDS_ON,0,add
2027,cpe,3c40350e,trunk,2db78fbb,DEPENDS_ON,0,add
2028,cpe,3c40350e,trunk,b1ee012e,DEPENDS_ON,0,add
2029,sa,05f5e2fa,cpe,3c40350e,DEPENDS_ON,0,add
2030,sa,05f5e2fa,location,1807,INSTALLED_AT,0,add
2031,concentrator,63571c35,port,fde9832f,HAS_PORT,0,add
2032,cpe,6b148609,port,fde9832f,DEPENDS_ON,0,add
2033,cpe,6b148609,trunk,2db78fbb,DEPENDS_ON,0,add
2034,cpe,6b148609,trunk,b1ee012e,DEPENDS_ON,0,add
2035,sa,44c549ed,cpe,6b148609,DEPENDS_ON,0,add
2036,sa,44c549ed,location,1169,INSTALLED_AT,0,add
2037,concentrator,63571c35,port,40b613a4,HAS_PORT,0,add
2038,cpe,1bf6ef04,port,40b613a4,DEPENDS_ON,0,add
2039,cpe,1bf6ef04,trunk,2db78fbb,DEPENDS_ON,0,add
2040,cpe,1bf6ef04,trunk,b1ee012e,DEPENDS_ON,0,add
2041,sa,e53bad36,cpe,1bf6ef04,DEPENDS_ON,0,add
2042,sa,e53bad36,location,1180,INSTALLED_AT,0,add
2043,concentrator,63571c35,port,48f1b01b,HAS_PORT,0,add
2044,cpe,17dba58f,port,48f1b01b,DEPENDS_ON,0,add
2045,cpe,17dba58f,trunk,2db78fbb,DEPENDS_ON,0,add
